XR_004936710.1	Gm26206	Gm26206
XM_011242361.2	Gucy1a2	Gucy1a2
XR_001779086.1	Gm45957	Gm45957
XR_004935622.1	Gm53494	Gm53494
NR_136941.1	Aasdhppt	Aasdhppt
NR_136940.1	Aasdhppt	Aasdhppt
NM_001326359.1	Aasdhppt	Aasdhppt
NM_026276.3	Aasdhppt	Aasdhppt
XM_006509877.5	Aasdhppt	Aasdhppt
XM_030244527.2	Aasdhppt	Aasdhppt
XM_017313536.3	Aasdhppt	Aasdhppt
XM_017313535.3	Aasdhppt	Aasdhppt
NM_001164574.1	Kbtbd3	Kbtbd3
NM_026962.3	Kbtbd3	Kbtbd3
XM_011242367.2	Kbtbd3	Kbtbd3
XM_036155240.1	Kbtbd3	Kbtbd3
XM_011242368.3	Kbtbd3	Kbtbd3
XM_036155241.1	Kbtbd3	Kbtbd3
XM_030244559.1	Kbtbd3	Kbtbd3
NM_145609.2	Msantd4	Msantd4
XR_004935623.1	Gm53495	Gm53495
XR_004935321.1	Gria4	Gria4
XR_379084.5	Gria4	Gria4
XR_379085.3	Gria4	Gria4
XR_004935319.1	Gria4	Gria4
XR_001778798.3	Gria4	Gria4
XR_001778797.3	Gria4	Gria4
XR_001778800.3	Gria4	Gria4
XR_004935320.1	Gria4	Gria4
XR_001778799.3	Gria4	Gria4
XR_004935318.1	Gria4	Gria4
XM_006509844.4	Gria4	Gria4
XM_006509843.4	Gria4	Gria4
XM_006509841.4	Gria4	Gria4
XM_006509842.4	Gria4	Gria4
NM_019691.5	Gria4	Gria4
NM_001113180.2	Gria4	Gria4
XM_011242355.4	Gria4	Gria4
XM_006509845.3	Gria4	Gria4
NM_001113181.1	Gria4	Gria4
XR_001779090.2	Gm46101	Gm46101
NR_165471.1	Gm46100	Gm46100
XR_004935896.1	Gm24896	Gm24896
XR_870519.1	Gm40508	Gm40508
XR_379089.2	Gm31429	Gm31429
XR_379090.2	Gm31492	Gm31492
XR_004935624.1	Gm53496	Gm53496
NM_009807.2	Casp1	Casp1
XM_036154579.1	Casp4	Casp4
NM_007609.3	Casp4	Casp4
NM_001379320.1	Casp4	Casp4
NM_001379319.1	Casp4	Casp4
NM_001379322.1	Casp4	Casp4
NM_001379321.1	Casp4	Casp4
NM_001379323.1	Casp4	Casp4
NM_001379318.1	Casp4	Casp4
XM_006509839.2	Casp4	Casp4
XM_006509840.3	Casp12	Casp12
NM_009808.4	Casp12	Casp12
XM_036154581.1	Casp12	Casp12
XM_036154582.1	Casp12	Casp12
XM_011242370.4	Pdgfd	Pdgfd
XM_036155304.1	Pdgfd	Pdgfd
XM_036155303.1	Pdgfd	Pdgfd
XM_006509887.5	Pdgfd	Pdgfd
NM_027924.3	Pdgfd	Pdgfd
NM_001357398.1	Pdgfd	Pdgfd
NM_001357397.1	Pdgfd	Pdgfd
NM_027942.1	Ddi1	Ddi1
XR_004935990.1	Gm23097	Gm23097
XR_004935626.1	Gm53497	Gm53497
XR_004935625.1	Gm53497	Gm53497
XR_003947762.2	Dync2h1	Dync2h1
XR_001778791.3	Dync2h1	Dync2h1
NM_029851.3	Dync2h1	Dync2h1
XM_006509827.5	Dync2h1	Dync2h1
XM_030244009.2	Dync2h1	Dync2h1
XM_030244008.2	Dync2h1	Dync2h1
XM_030244010.2	Dync2h1	Dync2h1
NM_001364519.1	Dync2h1	Dync2h1
XR_004935592.1	Dcun1d5	Dcun1d5
NM_001357484.1	Dcun1d5	Dcun1d5
XM_006509889.5	Dcun1d5	Dcun1d5
NM_029775.3	Dcun1d5	Dcun1d5
NM_001357483.1	Dcun1d5	Dcun1d5
XM_030244711.1	Dcun1d5	Dcun1d5
XR_870520.2	Gm31639	Gm31639
XR_379094.2	Gm31639	Gm31639
XR_379095.2	Gm31639	Gm31639
XR_379093.3	Gm31639	Gm31639
NM_008607.2	Mmp13	Mmp13
NM_001320077.1	Mmp12	Mmp12
XM_017313160.2	Mmp12	Mmp12
NM_001320076.1	Mmp12	Mmp12
NM_008605.3	Mmp12	Mmp12
NM_032007.3	Mmp1b	Mmp1b
NM_010809.3	Mmp3	Mmp3
NM_032006.3	Mmp1a	Mmp1a
NM_019471.3	Mmp10	Mmp10
NM_008611.4	Mmp8	Mmp8
XR_379096.4	Gm31751	Gm31751
NM_001310717.1	Mmp27	Mmp27
NM_013903.2	Mmp20	Mmp20
NR_126562.1	AV064505	AV064505
NM_010810.6	Mmp7	Mmp7
NM_001319986.2	Mmp7	Mmp7
NR_152989.1	Tmem123	Tmem123
NM_133739.2	Tmem123	Tmem123
XM_036155305.1	Tmem123	Tmem123
NR_049191.1	Mir5618	Mir5618
unassigned_transcript_1369	Mir5618	Mir5618
unassigned_transcript_1370	Mir5618	Mir5618
XR_004935314.1	Birc2	Birc2
XR_004935313.1	Birc2	Birc2
NM_007465.3	Birc2	Birc2
NM_001291503.1	Birc2	Birc2
XM_017313111.2	Birc2	Birc2
XM_030244029.2	Birc2	Birc2
XM_036154572.1	Birc2	Birc2
XM_017313110.2	Birc2	Birc2
XM_036154573.1	Birc2	Birc2
XM_006509829.5	Birc3	Birc3
XM_006509828.5	Birc3	Birc3
XM_006509831.5	Birc3	Birc3
XM_011242353.4	Birc3	Birc3
XM_036154571.1	Birc3	Birc3
XM_006509830.5	Birc3	Birc3
XM_011242352.4	Birc3	Birc3
NM_007464.3	Birc3	Birc3
XM_006509856.5	Yap1	Yap1
XM_006509857.5	Yap1	Yap1
XM_006509855.5	Yap1	Yap1
XM_006509852.4	Yap1	Yap1
NM_009534.3	Yap1	Yap1
NM_001171147.1	Yap1	Yap1
NM_001421048.1	Yap1	Yap1
NM_001421051.1	Yap1	Yap1
NR_152397.1	Cfap300	Cfap300
NR_152396.1	Cfap300	Cfap300
NM_001358295.1	Cfap300	Cfap300
NM_199017.3	Cfap300	Cfap300
XM_006509861.2	Cfap300	Cfap300
XM_006509862.5	Cep126	Cep126
XM_030244275.2	Cep126	Cep126
XM_030244276.2	Cep126	Cep126
XM_036154858.1	Cep126	Cep126
XM_036154857.1	Cep126	Cep126
XM_036154856.1	Cep126	Cep126
XM_006509863.5	Cep126	Cep126
NM_001045524.2	Cep126	Cep126
NM_001368148.1	Cep126	Cep126
NR_033618.2	1700128F08Rik	1700128F08Rik
NR_035437.1	Mir1899	Mir1899
unassigned_transcript_1371	Mir1899	Mir1899
XM_011242360.4	Trpc6	Trpc6
XM_006509850.4	Trpc6	Trpc6
XM_011242359.3	Trpc6	Trpc6
XM_006509849.4	Trpc6	Trpc6
NM_013838.2	Trpc6	Trpc6
NM_001282086.1	Trpc6	Trpc6
NM_001282087.1	Trpc6	Trpc6
NR_110513.1	Gm32014	Gm32014
XM_006509848.5	Pgr	Pgr
NM_008829.2	Pgr	Pgr
NM_027823.2	Arhgap42	Arhgap42
NM_001372564.1	Arhgap42	Arhgap42
NM_001372563.1	Arhgap42	Arhgap42
NM_001372566.1	Arhgap42	Arhgap42
NM_001372565.1	Arhgap42	Arhgap42
NM_001372567.1	Arhgap42	Arhgap42
NM_001372570.1	Arhgap42	Arhgap42
NM_001372569.1	Arhgap42	Arhgap42
NM_001372568.1	Arhgap42	Arhgap42
NR_045754.1	Gm16833	Gm16833
XR_004935888.1	Gm22815	Gm22815
XR_001779091.1	Gm46102	Gm46102
XR_004935436.1	Cntn5	Cntn5
XM_036154952.1	Cntn5	Cntn5
XM_036154939.1	Cntn5	Cntn5
XM_036154954.1	Cntn5	Cntn5
XM_006509867.5	Cntn5	Cntn5
XM_036154953.1	Cntn5	Cntn5
XM_006509873.5	Cntn5	Cntn5
XM_006509872.5	Cntn5	Cntn5
XM_006509866.5	Cntn5	Cntn5
XM_036154968.1	Cntn5	Cntn5
XM_036154967.1	Cntn5	Cntn5
XM_036154961.1	Cntn5	Cntn5
XM_036154956.1	Cntn5	Cntn5
XM_036154945.1	Cntn5	Cntn5
XM_036154941.1	Cntn5	Cntn5
XM_036154963.1	Cntn5	Cntn5
XM_036154947.1	Cntn5	Cntn5
XM_036154942.1	Cntn5	Cntn5
XM_036154965.1	Cntn5	Cntn5
XM_036154962.1	Cntn5	Cntn5
XM_036154957.1	Cntn5	Cntn5
XM_036154949.1	Cntn5	Cntn5
XM_011242366.3	Cntn5	Cntn5
XM_036154943.1	Cntn5	Cntn5
XM_036154955.1	Cntn5	Cntn5
XM_036154948.1	Cntn5	Cntn5
XM_006509869.4	Cntn5	Cntn5
XM_036154966.1	Cntn5	Cntn5
XM_036154959.1	Cntn5	Cntn5
XM_036154944.1	Cntn5	Cntn5
XM_036154946.1	Cntn5	Cntn5
XM_006509868.3	Cntn5	Cntn5
XM_036154964.1	Cntn5	Cntn5
XM_036154958.1	Cntn5	Cntn5
XM_036154951.1	Cntn5	Cntn5
XM_036154950.1	Cntn5	Cntn5
XM_036154940.1	Cntn5	Cntn5
XM_036154938.1	Cntn5	Cntn5
XM_036154960.1	Cntn5	Cntn5
NM_001170787.1	Cntn5	Cntn5
NM_001033359.2	Cntn5	Cntn5
NR_105745.1	Mir6237	Mir6237
unassigned_transcript_1372	Mir6237	Mir6237
NR_168663.1	Gm39289	Gm39289
NR_168662.1	Gm39289	Gm39289
XR_004935930.1	Gm57548	Gm57548
XR_001779092.3	Gm32710	Gm32710
XR_001779093.3	Gm32710	Gm32710
NR_040755.1	4930568E12Rik	4930568E12Rik
NM_001033181.1	Jrkl	Jrkl
XM_017313513.2	Ccdc82	Ccdc82
XM_036155176.1	Ccdc82	Ccdc82
XM_017313511.2	Ccdc82	Ccdc82
XM_017313512.3	Ccdc82	Ccdc82
NM_025534.4	Ccdc82	Ccdc82
XR_004935981.1	Gm26189	Gm26189
XM_036155025.1	Maml2	Maml2
NM_001013813.5	Maml2	Maml2
NM_001410635.1	Maml2	Maml2
XM_036155024.1	Maml2	Maml2
XM_030244398.2	Maml2	Maml2
NM_173776.4	Maml2	Maml2
NR_028271.1	Phxr4	Phxr4
XR_003948103.2	Gm51666	Gm51666
XR_870544.3	Gm39291	Gm39291
XR_870545.4	Gm39291	Gm39291
XR_004935602.1	Mtmr2	Mtmr2
XR_004935597.1	Mtmr2	Mtmr2
XR_004935594.1	Mtmr2	Mtmr2
XR_004935598.1	Mtmr2	Mtmr2
XR_004935596.1	Mtmr2	Mtmr2
XR_004935601.1	Mtmr2	Mtmr2
XR_004935593.1	Mtmr2	Mtmr2
XR_004935600.1	Mtmr2	Mtmr2
XR_004935595.1	Mtmr2	Mtmr2
XR_004935599.1	Mtmr2	Mtmr2
XM_036155406.1	Mtmr2	Mtmr2
NM_001373876.1	Mtmr2	Mtmr2
NM_001373875.1	Mtmr2	Mtmr2
NM_001372573.1	Mtmr2	Mtmr2
NM_023858.4	Mtmr2	Mtmr2
NM_001373873.1	Mtmr2	Mtmr2
NM_001373878.1	Mtmr2	Mtmr2
XM_036155407.1	Mtmr2	Mtmr2
NM_001373874.1	Mtmr2	Mtmr2
NM_001373877.1	Mtmr2	Mtmr2
XR_004935627.1	Gm53498	Gm53498
XM_036155427.1	Gm53498	Gm53498
NR_037622.1	Cep57	Cep57
XR_001779042.3	Cep57	Cep57
XM_006510649.3	Cep57	Cep57
XM_030244681.2	Cep57	Cep57
NM_001310721.1	Cep57	Cep57
NM_026665.4	Cep57	Cep57
XM_017313667.3	Cep57	Cep57
XR_004935577.1	Fam76b	Fam76b
XR_004935578.1	Fam76b	Fam76b
XR_001779022.2	Fam76b	Fam76b
XR_003948022.1	Fam76b	Fam76b
XR_004935576.1	Fam76b	Fam76b
XM_036155320.1	Fam76b	Fam76b
XM_030244637.1	Fam76b	Fam76b
XM_011242612.4	Fam76b	Fam76b
NM_176836.5	Fam76b	Fam76b
NM_001358259.2	Fam76b	Fam76b
NR_166640.1	1700019J19Rik	1700019J19Rik
XR_004935628.1	Gm39292	Gm39292
XR_870548.2	Gm39292	Gm39292
NR_162811.1	Mir12204	Mir12204
unassigned_transcript_1373	Mir12204	Mir12204
XR_004935629.1	Gm34069	Gm34069
XR_379148.3	Gm34069	Gm34069
XR_004935630.1	Gm34069	Gm34069
NM_030261.4	Sesn3	Sesn3
NM_028013.3	Endod1	Endod1
XM_017313601.2	Endod1	Endod1
XR_379150.3	Gm34156	Gm34156
XM_006510270.2	Kdm4d	Kdm4d
NM_173433.3	Kdm4d	Kdm4d
NM_001410506.1	Kdm4d	Kdm4d
XM_006510537.4	Cwc15	Cwc15
NM_023153.3	Cwc15	Cwc15
XM_006510666.4	Amotl1	Amotl1
XM_036155371.1	Amotl1	Amotl1
XM_006510667.4	Amotl1	Amotl1
XM_030244693.2	Amotl1	Amotl1
XM_006510670.3	Amotl1	Amotl1
XM_006510668.2	Amotl1	Amotl1
XM_030244692.2	Amotl1	Amotl1
NM_001081395.1	Amotl1	Amotl1
XM_006510669.4	Amotl1	Amotl1
XR_379153.2	Gm34263	Gm34263
XR_379154.2	Gm34263	Gm34263
XR_379152.2	Gm34263	Gm34263
XR_379157.2	Gm34263	Gm34263
XR_379155.2	Gm34263	Gm34263
NR_152172.1	Gm7607	Gm7607
NM_001368832.1	Piwil4	Piwil4
NM_001368831.1	Piwil4	Piwil4
NM_001368836.1	Piwil4	Piwil4
XM_006510433.4	Piwil4	Piwil4
XM_036155071.1	Piwil4	Piwil4
XM_036155070.1	Piwil4	Piwil4
XR_001779095.2	Gm10706	Gm10706
XR_004935636.1	Gm10706	Gm10706
XR_004935633.1	Gm34651	Gm34651
XR_004935634.1	Gm34651	Gm34651
XR_004935631.1	Gm34651	Gm34651
XR_004935635.1	Gm34651	Gm34651
XR_379162.4	Gm34651	Gm34651
XR_004935632.1	Gm34651	Gm34651
NM_010242.3	Fut4	Fut4
XR_379134.4	1700012B09Rik	1700012B09Rik
NM_029306.3	1700012B09Rik	1700012B09Rik
NM_019683.4	Ankrd49	Ankrd49
NM_001348260.1	Ankrd49	Ankrd49
XM_006510503.3	Ankrd49	Ankrd49
NR_177973.1	Mre11a	Mre11a
NR_177975.1	Mre11a	Mre11a
NR_177972.1	Mre11a	Mre11a
NR_177974.1	Mre11a	Mre11a
NM_001411891.1	Mre11a	Mre11a
NM_001411892.1	Mre11a	Mre11a
NM_001411894.1	Mre11a	Mre11a
NM_001411895.1	Mre11a	Mre11a
NM_001411898.1	Mre11a	Mre11a
NM_018736.4	Mre11a	Mre11a
NM_001310728.2	Mre11a	Mre11a
NM_001411893.1	Mre11a	Mre11a
NM_001411899.1	Mre11a	Mre11a
NM_001411897.1	Mre11a	Mre11a
NM_001411896.1	Mre11a	Mre11a
XM_030244058.2	Gpr83	Gpr83
XM_006510017.4	Gpr83	Gpr83
NM_010287.3	Gpr83	Gpr83
NM_001310734.1	Gpr83	Gpr83
XM_017313503.2	Izumo1r	Izumo1r
NM_176807.5	Izumo1r	Izumo1r
XM_017313504.3	Izumo1r	Izumo1r
XM_006510530.2	Izumo1r	Izumo1r
XM_006510531.3	Izumo1r	Izumo1r
NM_022888.3	Izumo1r	Izumo1r
XM_017313501.2	Izumo1r	Izumo1r
XM_006510533.3	Izumo1r	Izumo1r
XM_017313502.2	Izumo1r	Izumo1r
XM_006510536.1	Izumo1r	Izumo1r
unassigned_transcript_1374	n-TKctt4	n-TKctt4
NM_019482.2	Panx1	Panx1
XR_003947897.1	Hephl1	Hephl1
NM_001164797.1	Hephl1	Hephl1
XR_870549.1	Gm39293	Gm39293
XR_001779335.1	Gm39293	Gm39293
XR_379133.4	Vstm5	Vstm5
XR_870538.3	Vstm5	Vstm5
XM_011242595.3	Vstm5	Vstm5
XM_011242596.3	Vstm5	Vstm5
NM_026955.2	Vstm5	Vstm5
XR_003948285.2	Gm51702	Gm51702
NM_001364533.1	Med17	Med17
NM_144933.2	Med17	Med17
XM_036154859.1	Med17	Med17
XM_036155283.1	4931406C07Rik	4931406C07Rik
NM_001199484.1	4931406C07Rik	4931406C07Rik
XM_030244585.2	4931406C07Rik	4931406C07Rik
NM_001359258.1	4931406C07Rik	4931406C07Rik
NM_001199485.1	4931406C07Rik	4931406C07Rik
XM_006510596.3	4931406C07Rik	4931406C07Rik
NM_133732.3	4931406C07Rik	4931406C07Rik
XR_870541.3	Taf1d	Taf1d
XR_870543.3	Taf1d	Taf1d
XR_870542.3	Taf1d	Taf1d
XR_379141.5	Taf1d	Taf1d
XR_004935589.1	Taf1d	Taf1d
XR_004935588.1	Taf1d	Taf1d
XR_004935591.1	Taf1d	Taf1d
XR_004935590.1	Taf1d	Taf1d
NR_028401.1	Taf1d	Taf1d
XR_003948044.2	Taf1d	Taf1d
XM_036155366.1	Taf1d	Taf1d
XM_036155369.1	Taf1d	Taf1d
XM_036155367.1	Taf1d	Taf1d
XM_011242620.3	Taf1d	Taf1d
NM_027261.3	Taf1d	Taf1d
NM_029248.2	Taf1d	Taf1d
XM_036155368.1	Taf1d	Taf1d
NR_106108.1	Mir7650	Mir7650
unassigned_transcript_1375	Mir7650	Mir7650
unassigned_transcript_1376	Mir7650	Mir7650
XR_004935918.1	Gm24455	Gm24455
XR_004935967.1	Gm24299	Gm24299
XR_004935904.1	Gm25791	Gm25791
XR_004935912.1	Gm22620	Gm22620
XR_004935903.1	Gm24357	Gm24357
XR_004935910.1	Gm22579	Gm22579
XM_036155053.1	Cep295	Cep295
XM_017313423.3	Cep295	Cep295
XM_036155050.1	Cep295	Cep295
XM_006510411.3	Cep295	Cep295
XM_030244413.2	Cep295	Cep295
XM_006510409.3	Cep295	Cep295
XM_017313422.3	Cep295	Cep295
XM_017313419.3	Cep295	Cep295
XM_011242548.4	Cep295	Cep295
XM_036155052.1	Cep295	Cep295
NM_176976.5	Cep295	Cep295
XM_030244414.2	Cep295	Cep295
XM_030244415.2	Cep295	Cep295
XM_011242550.4	Cep295	Cep295
XM_006510414.2	Cep295	Cep295
XM_036155051.1	Cep295	Cep295
XM_017313421.2	Cep295	Cep295
XM_017313420.2	Cep295	Cep295
XM_030244412.1	Cep295	Cep295
XM_011242547.2	Cep295	Cep295
XM_017313424.3	Cep295	Cep295
NR_028568.2	Scarna9	Scarna9
XR_004935919.1	Gm24339	Gm24339
XR_379167.2	Gm34973	Gm34973
XR_379168.2	Gm34973	Gm34973
XR_870550.2	Gm39294	Gm39294
XR_004935637.1	Gm39294	Gm39294
XM_006510043.2	Smco4	Smco4
NM_001359604.1	Smco4	Smco4
XM_036154632.1	Smco4	Smco4
NM_133214.2	Smco4	Smco4
XR_379171.2	Gm35176	Gm35176
XR_003948288.1	Gm51703	Gm51703
XR_003948286.1	Gm51703	Gm51703
XR_003948287.1	Gm51703	Gm51703
XR_001779361.3	Gm46152	Gm46152
XR_003947864.2	Deup1	Deup1
NM_001373919.1	Deup1	Deup1
NM_181816.3	Deup1	Deup1
NM_001373917.1	Deup1	Deup1
NM_001373918.1	Deup1	Deup1
NM_001373920.1	Deup1	Deup1
XM_006510165.3	Deup1	Deup1
XM_036154860.1	Deup1	Deup1
XM_006510166.3	Deup1	Deup1
XM_006510159.4	Deup1	Deup1
XM_030244280.2	Deup1	Deup1
XM_011242458.3	Deup1	Deup1
XM_006510163.4	Deup1	Deup1
XM_006510164.4	Deup1	Deup1
XM_011242457.3	Deup1	Deup1
XM_006510161.4	Deup1	Deup1
NM_001373921.1	Deup1	Deup1
XR_870554.2	Gm39295	Gm39295
NR_040746.1	4930540M03Rik	4930540M03Rik
XR_379172.2	Gm35225	Gm35225
NM_172289.5	Slc36a4	Slc36a4
NM_001357565.1	Slc36a4	Slc36a4
NM_001357566.1	Slc36a4	Slc36a4
NM_001357567.1	Slc36a4	Slc36a4
XM_030244281.2	Slc36a4	Slc36a4
XM_006510170.5	Slc36a4	Slc36a4
NM_145712.2	Mtnr1b	Mtnr1b
XM_011242542.4	Fat3	Fat3
XM_011242541.4	Fat3	Fat3
XM_017313398.3	Fat3	Fat3
XM_011242543.4	Fat3	Fat3
NM_001080814.2	Fat3	Fat3
NM_001413471.1	Fat3	Fat3
XM_030244399.2	Fat3	Fat3
XM_036155026.1	Fat3	Fat3
XM_036155027.1	Fat3	Fat3
XR_004935639.1	Gm53499	Gm53499
XR_004935640.1	Gm53500	Gm53500
XR_870555.2	Gm39296	Gm39296
XR_003948105.2	Gm51667	Gm51667
NM_025844.2	Chordc1	Chordc1
NM_001357399.1	Naalad2	Naalad2
NM_001357400.1	Naalad2	Naalad2
NM_028279.4	Naalad2	Naalad2
NM_001360216.1	Ubtfl1	Ubtfl1
NM_001033793.3	Ubtfl1	Ubtfl1
NM_144934.3	Mbd3l2	Mbd3l2
XM_030244630.2	Zfp558	Zfp558
XM_017313604.2	Zfp558	Zfp558
XM_011242609.2	Zfp558	Zfp558
XM_017313603.2	Zfp558	Zfp558
XM_036155311.1	Zfp558	Zfp558
XM_036155313.1	Zfp558	Zfp558
XM_011242610.4	Zfp558	Zfp558
XM_030244628.2	Zfp558	Zfp558
XM_030244629.2	Zfp558	Zfp558
XM_036155309.1	Zfp558	Zfp558
XM_030244626.2	Zfp558	Zfp558
XM_036155310.1	Zfp558	Zfp558
XM_030244624.2	Zfp558	Zfp558
XM_030244625.2	Zfp558	Zfp558
XM_036155312.1	Zfp558	Zfp558
XM_017313602.3	Zfp558	Zfp558
XM_036155308.1	Zfp558	Zfp558
NM_028160.1	Zfp558	Zfp558
NM_028935.1	Zfp558	Zfp558
NM_028557.3	Mbd3l1	Mbd3l1
NM_001357419.1	Mbd3l1	Mbd3l1
NM_001357418.1	Mbd3l1	Mbd3l1
XM_011242634.1	Muc16	Muc16
XM_011242636.1	Muc16	Muc16
NM_001378248.1	Muc16	Muc16
XR_870556.1	Gm39297	Gm39297
NM_146606.1	Or1m1	Or1m1
NM_146605.1	Or7g16	Or7g16
NM_147067.1	Or7g17	Or7g17
XM_006510354.1	Or7g18	Or7g18
NM_146566.1	Or7g18	Or7g18
NM_001011824.1	Or7g19	Or7g19
NM_001011823.1	Or7g12	Or7g12
NM_001012266.1	Or7g20	Or7g20
NM_146564.2	Or7g21	Or7g21
NM_146565.2	Or7g22	Or7g22
NM_146567.2	Or7g25	Or7g25
NR_169174.1	Or7g26	Or7g26
NM_207145.2	Or7g27	Or7g27
NM_146282.2	Or7g28	Or7g28
NM_146525.1	Or7g29	Or7g29
XR_004935958.1	Gm23048	Gm23048
NM_146527.1	Or7g30	Or7g30
NM_146523.1	Or7g32	Or7g32
XM_017313395.1	Olfr851	Olfr851
NM_146905.2	Olfr851	Olfr851
NM_146906.1	Or7g33	Or7g33
NM_146522.1	Or7g34	Or7g34
NM_146524.2	Or7g35	Or7g35
NR_153375.1	Zfp317	Zfp317
NR_153376.1	Zfp317	Zfp317
XM_006510277.5	Zfp317	Zfp317
XM_030244356.2	Zfp317	Zfp317
XM_036154977.1	Zfp317	Zfp317
XM_006510282.5	Zfp317	Zfp317
XM_030244359.2	Zfp317	Zfp317
XM_006510283.5	Zfp317	Zfp317
XM_006510289.4	Zfp317	Zfp317
XM_006510285.5	Zfp317	Zfp317
XM_030244358.2	Zfp317	Zfp317
XM_006510288.4	Zfp317	Zfp317
XM_036154979.1	Zfp317	Zfp317
XM_036154972.1	Zfp317	Zfp317
XM_006510284.5	Zfp317	Zfp317
XM_036154975.1	Zfp317	Zfp317
XM_036154974.1	Zfp317	Zfp317
NM_172918.4	Zfp317	Zfp317
XM_036154969.1	Zfp317	Zfp317
XM_017313365.2	Zfp317	Zfp317
XM_017313366.2	Zfp317	Zfp317
XM_017313369.2	Zfp317	Zfp317
XM_011242518.3	Zfp317	Zfp317
XM_036154973.1	Zfp317	Zfp317
XM_011242517.3	Zfp317	Zfp317
XM_036154978.1	Zfp317	Zfp317
XM_030244361.1	Zfp317	Zfp317
XM_036154976.1	Zfp317	Zfp317
XM_011242515.3	Zfp317	Zfp317
XM_017313368.2	Zfp317	Zfp317
XM_017313372.2	Zfp317	Zfp317
XM_011242514.3	Zfp317	Zfp317
XM_017313367.2	Zfp317	Zfp317
XM_036154980.1	Zfp317	Zfp317
XM_030244357.1	Zfp317	Zfp317
XM_006510280.4	Zfp317	Zfp317
XM_030244360.1	Zfp317	Zfp317
XM_036154970.1	Zfp317	Zfp317
XM_036154971.1	Zfp317	Zfp317
NR_033621.1	Or7d12-ps1	Or7d12-ps1
NM_001012265.1	Or7e166	Or7e166
NM_011001.2	Or7e165	Or7e165
NM_146526.2	Or7e168	Or7e168
NM_146528.2	Or7e169	Or7e169
XM_030244392.1	Or7e170	Or7e170
NM_146562.1	Or7e170	Or7e170
NM_146339.3	Or7d10	Or7d10
NM_146558.2	Or7e173	Or7e173
NM_001011748.1	Or7d11	Or7d11
NM_146559.2	Or7e174	Or7e174
XM_017313390.1	Or7e175	Or7e175
NM_146557.2	Or7e175	Or7e175
NM_146904.1	Or8b12i	Or8b12i
NM_146903.2	Or7h8	Or7h8
NM_146560.2	Or7e176	Or7e176
NM_146825.2	Or7d9	Or7d9
NM_146561.1	Or7e177	Or7e177
NM_146563.2	Or7e178	Or7e178
NM_001004190.3	Zfp560	Zfp560
XM_030244440.2	Zfp560	Zfp560
XM_030244441.2	Zfp560	Zfp560
NR_176386.1	Zfp26	Zfp26
NR_176388.1	Zfp26	Zfp26
NR_176390.1	Zfp26	Zfp26
NR_176389.1	Zfp26	Zfp26
NR_176387.1	Zfp26	Zfp26
NM_001407548.1	Zfp26	Zfp26
NM_001407538.1	Zfp26	Zfp26
NM_001407545.1	Zfp26	Zfp26
NM_001407543.1	Zfp26	Zfp26
NM_001407547.1	Zfp26	Zfp26
NM_011753.4	Zfp26	Zfp26
NM_001407540.1	Zfp26	Zfp26
NM_001407550.1	Zfp26	Zfp26
NM_001407539.1	Zfp26	Zfp26
NM_001407542.1	Zfp26	Zfp26
NM_001407544.1	Zfp26	Zfp26
NM_001407549.1	Zfp26	Zfp26
NM_001357809.2	Zfp26	Zfp26
NM_001407546.1	Zfp26	Zfp26
NM_001407541.1	Zfp26	Zfp26
XM_030244255.2	Zfp26	Zfp26
XM_011242456.3	Zfp26	Zfp26
XM_011242454.4	Zfp26	Zfp26
XM_011242453.3	Zfp26	Zfp26
XM_017313287.3	Zfp26	Zfp26
NM_001310742.1	Zfp426	Zfp426
NM_001110309.1	Zfp426	Zfp426
NM_146221.4	Zfp426	Zfp426
XR_004935882.1	Gm23316	Gm23316
NM_001135019.1	Zfp266	Zfp266
NM_001082485.1	Zfp266	Zfp266
XM_036155428.1	Gm46142	Gm46142
XR_003948290.1	Gm51704	Gm51704
XR_003947898.2	Zfp846	Zfp846
NM_172919.2	Zfp846	Zfp846
XM_030244362.2	Zfp846	Zfp846
NR_033729.1	Fbxl12os	Fbxl12os
NM_001286529.1	Fbxl12	Fbxl12
NM_001286530.1	Fbxl12	Fbxl12
NM_001002846.2	Fbxl12	Fbxl12
NM_013911.3	Fbxl12	Fbxl12
XM_006510398.3	Fbxl12	Fbxl12
XM_006510397.3	Fbxl12	Fbxl12
XM_006510399.3	Fbxl12	Fbxl12
NR_153857.1	Ubl5	Ubl5
NR_153859.1	Ubl5	Ubl5
NR_153858.1	Ubl5	Ubl5
NM_001361025.1	Ubl5	Ubl5
NM_025401.4	Ubl5	Ubl5
NM_001361026.1	Ubl5	Ubl5
NM_001361027.1	Ubl5	Ubl5
NM_001310746.2	Ubl5	Ubl5
XM_036154934.1	Pin1	Pin1
NM_023371.4	Pin1	Pin1
NM_001364495.1	Pin1	Pin1
NM_001357639.1	Olfm2	Olfm2
NM_173777.4	Olfm2	Olfm2
NM_001357635.1	Olfm2	Olfm2
XM_030244363.2	Olfm2	Olfm2
XM_030244364.2	Olfm2	Olfm2
XM_030244365.2	Olfm2	Olfm2
XR_004935641.1	Gm39299	Gm39299
XR_004935642.1	Gm39299	Gm39299
XR_379174.2	Gm35860	Gm35860
NM_001317388.1	Col5a3	Col5a3
NM_016919.3	Col5a3	Col5a3
NM_001030290.2	Rdh8	Rdh8
